date,rentals,MoM,YoY
2013-02-01,3284.0,0.004895960832313362,0.045194143857415714
2013-03-01,3290.0,0.0018270401948843329,0.039166140240050495
2013-04-01,3304.0,0.004255319148936065,0.038340666247643096
2013-05-01,3334.0,0.009079903147699797,0.037982565379825584
2013-06-01,3346.0,0.003599280143971262,0.038485412787088835
2013-07-01,3356.0,0.002988643156007109,0.03452527743526512
2013-08-01,3365.0,0.002681764004767606,0.03411186232329433
2013-09-01,3371.0,0.0017830609212481363,0.03309837572785779
2013-10-01,3381.0,0.0029664787896765965,0.03362885967593998
2013-11-01,3368.0,-0.0038450162673765442,0.027455765710799218
2013-12-01,3357.0,-0.0032660332541567527,0.02786282914880589
2014-01-01,3366.0,0.002680965147453085,0.029987760097919258
2014-02-01,3376.0,0.002970885323826611,0.028014616321559105
2014-03-01,3395.0,0.005627962085308136,0.03191489361702127
2014-04-01,3418.0,0.006774668630338709,0.03450363196125905
2014-05-01,3445.0,0.007899356348741948,0.03329334133173356
2014-06-01,3465.0,0.005805515239477588,0.03556485355648542
2014-07-01,3480.0,0.0043290043290042934,0.03694874851013119
2014-08-01,3502.0,0.006321839080459801,0.040713224368499334
2014-09-01,3502.0,0.0,0.03886087214476408
2014-10-01,3497.0,-0.0014277555682467025,0.03430937592428274
2014-11-01,3490.0,-0.002001715756362543,0.03622327790973867
2014-12-01,3489.0,-0.0002865329512894421,0.03932082216264532
2015-01-01,3501.0,0.0034393809114359186,0.04010695187165769
2015-02-01,3518.0,0.004855755498428982,0.04206161137440767
2015-03-01,3539.0,0.005969300739056216,0.04241531664212084
2015-04-01,3567.0,0.007911839502684481,0.043592744294909336
2015-05-01,3596.0,0.008130081300812941,0.04383164005805518
2015-06-01,3614.0,0.0050055617352613435,0.04300144300144293
2015-07-01,3629.0,0.004150525733259469,0.04281609195402303
2015-08-01,3644.0,0.004133370074400622,0.04054825813820684
2015-09-01,3641.0,-0.0008232711306256357,0.03969160479725864
2015-10-01,3637.0,-0.0010985992859104954,0.040034315127251974
2015-11-01,3615.0,-0.006048941435248811,0.035816618911174825
2015-12-01,3608.0,-0.0019363762102351245,0.03410719403840634
2016-01-01,3603.0,-0.0013858093126385418,0.029134532990574113
2016-02-01,3604.0,0.00027754648903699497,0.02444570778851629
2016-03-01,3619.0,0.004162042175360758,0.022605255721955375
2016-04-01,3637.0,0.004973749654600734,0.019624334174376257
2016-05-01,3666.0,0.00797360461919161,0.01946607341490547
2016-06-01,3687.0,0.005728314238952592,0.02019922523519635
2016-07-01,3696.0,0.0024410089503661414,0.018462386332323
2016-08-01,3703.0,0.0018939393939394478,0.016190998902305243
2016-09-01,3694.0,-0.002430461787739646,0.01455644053831362
2016-10-01,3664.0,-0.008121277747698996,0.007423700852350779
2016-11-01,3639.0,-0.006823144104803447,0.00663900414937757
2016-12-01,3628.0,-0.003022808463863713,0.005543237250554389
2017-01-01,3613.0,-0.004134509371554573,0.0027754648903690615
2017-02-01,3609.0,-0.0011071132023249275,0.0013873473917869195
2017-03-01,3619.0,0.002770850651149903,0.0
2017-04-01,3640.0,0.005802707930367523,0.000824855650261247
2017-05-01,3658.0,0.0049450549450549275,-0.0021822149481723896
2017-06-01,3673.0,0.004100601421541894,-0.0037971250339029483
2017-07-01,3686.0,0.0035393411380342243,-0.0027056277056276556
2017-08-01,3698.0,0.0032555615843732344,-0.0013502565487442109
2017-09-01,3687.0,-0.0029745808545159624,-0.0018949648077963843
2017-10-01,3661.0,-0.007051803634391063,-0.0008187772925764003
2017-11-01,3635.0,-0.0071018847309478605,-0.0010992030777685624
2017-12-01,3611.0,-0.006602475928473184,-0.004685777287761872
2018-01-01,3602.0,-0.0024923843810579216,-0.003044561306393634
2018-02-01,3609.0,0.0019433647973348123,0.0
2018-03-01,3628.0,0.0052646162371847716,0.002486874827300367
2018-04-01,3657.0,0.007993384785005553,0.004670329670329654
2018-05-01,3692.0,0.009570686354935631,0.009294696555494752
2018-06-01,3722.0,0.008125677139761756,0.01334059352028305
2018-07-01,3743.0,0.005642127888232151,0.015463917525773141
2018-08-01,3765.0,0.005877638258081852,0.018117901568415418
2018-09-01,3773.0,0.002124833997343867,0.02332519663683219
