model_name,column_name,column_type,comment,index
model.qualtrics_source.stg_qualtrics__distribution,recipient_mailing_list_id,text,The mailing list or contact group associated with the distribution(s). Can point to `directory_mailing_list` or `core_mailing_list`.,
model.qualtrics_source.stg_qualtrics__distribution,recipient_sample_id,text,The ID for the desired sample. Can point to `directory_sample` or `core_sample` (not included in package).,
model.qualtrics_source.stg_qualtrics__distribution,request_status,text,The distribution's status. States include `Pending` and `Done`. The Pending state is for email that is scheduled to be sent at a later time.,
model.qualtrics_source.stg_qualtrics__distribution,request_type,text,"The distribution's type. Types include `Invite`, `Reminder`, and `ThankYou`.",
model.qualtrics_source.stg_qualtrics__distribution,send_at,timestamp without time zone,The date and time the request will be or was sent (in ISO 8601 format). Note that this date and time could be in the future if the email distribution is scheduled to send after a delay.,
model.qualtrics_source.stg_qualtrics__distribution,survey_link_expires_at,timestamp without time zone,The expiration date for the link associated with the survey distribution. Null if `request_type` != `Invite`.,
model.qualtrics_source.stg_qualtrics__distribution,survey_link_type,text,"The link type (`Individual`, `Anonymous`, or `Multiple`) for the link associated with the survey distribution. Null if `request_type` != `Invite`.",
model.qualtrics_source.stg_qualtrics__distribution,survey_id,text,The unique survey ID. Will be non-null even if `request_type` != `Invite`.,
model.qualtrics_source.stg_qualtrics__distribution,source_relation,text,"The schema or database this record came from if you are making use of the qualtrics_union_schemas or qualtrics_union_databases variables, respectively. Empty string if you are not using either of these variables to union together multiple Qualtrics connectors.",
model.qualtrics_source.stg_qualtrics__directory_mailing_list,is_deleted,boolean,Boolean representing whether the record was soft-deleted in Qualtrics.,
model.qualtrics_source.stg_qualtrics__directory_mailing_list,_fivetran_synced,timestamp without time zone,The time when a record was last updated by Fivetran.,
model.qualtrics_source.stg_qualtrics__directory_mailing_list,created_at,timestamp without time zone,"The creation date and time of the record, expressed as an ISO 8601 value.",
model.qualtrics_source.stg_qualtrics__directory_mailing_list,directory_id,text,"The directory ID, also known as a pool ID. Example - POOL_012345678901234",
model.qualtrics_source.stg_qualtrics__directory_mailing_list,mailing_list_id,text,The ID for the mailing list.,
model.qualtrics_source.stg_qualtrics__directory_mailing_list,last_modified_at,timestamp without time zone,The point in time when the record was last modified.,
model.qualtrics_source.stg_qualtrics__directory_mailing_list,name,text,Name of the mailing list.,
model.qualtrics_source.stg_qualtrics__directory_mailing_list,owner_user_id,text,The unique identifier for a specific user who owns this.,
model.qualtrics_source.stg_qualtrics__directory_mailing_list,source_relation,text,"The schema or database this record came from if you are making use of the qualtrics_union_schemas or qualtrics_union_databases variables, respectively. Empty string if you are not using either of these variables to union together multiple Qualtrics connectors.",
model.qualtrics_source.stg_qualtrics__block_question_tmp,block_id,text,,
model.qualtrics_source.stg_qualtrics__block_question_tmp,question_id,text,,
model.qualtrics_source.stg_qualtrics__block_question_tmp,survey_id,text,,
model.qualtrics_source.stg_qualtrics__block_question_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__block_question_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__block_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__block_tmp,survey_id,text,,
model.qualtrics_source.stg_qualtrics__block_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__block_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__block_tmp,block_locking,integer,,
model.qualtrics_source.stg_qualtrics__block_tmp,block_visibility,integer,,
model.qualtrics_source.stg_qualtrics__block_tmp,description,text,,
model.qualtrics_source.stg_qualtrics__block_tmp,randomize_questions,integer,,
model.qualtrics_source.stg_qualtrics__block_tmp,type,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,created_date,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,header_from_email,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,header_from_name,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,header_reply_to_email,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,header_subject,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,message_library_id,integer,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,message_message_id,integer,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,message_message_text,integer,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,modified_date,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,organization_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,owner_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,parent_distribution_id,integer,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,recipient_contact_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,recipient_library_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,recipient_mailing_list_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,recipient_sample_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,request_status,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,request_type,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,send_date,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,survey_link_expiration_date,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,survey_link_link_type,text,,
model.qualtrics_source.stg_qualtrics__distribution_tmp,survey_link_survey_id,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__survey_tmp,auto_scoring_category,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,brand_base_url,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,brand_id,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,bundle_short_name,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,composition_type,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,creator_id,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,default_scoring_category,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,division_id,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,is_active,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,last_accessed,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__survey_tmp,last_activated,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,last_modified,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_active_response_set,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_anonymize_response,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_auto_confirm_start,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_autoadvance,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_autoadvance_pages,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_autofocus,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_available_languages,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_back_button,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_ballot_box_stuffing_prevention,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_collect_geo_location,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_confirm_start,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_custom_styles,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_email_thank_you,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_eosredirect_url,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_highlight_questions,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_inactive_survey,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_new_scoring,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_next_button,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_no_index,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_page_transition,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_partial_data,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_partial_data_close_after,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_password_protection,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_previous_button,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_progress_bar_display,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_protect_selection_ids,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_recaptcha_v_3,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_referer_check,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_referer_url,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_relevant_id,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_relevant_idlockout_period,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_response_summary,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_save_and_continue,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_secure_response_files,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_show_export_tags,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_skin,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_skin_library,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_skin_question_width,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_skin_type,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_survey_creation_date,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_survey_expiration,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_survey_language,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_survey_meta_description,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_survey_name,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_survey_protection,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_survey_termination,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_survey_title,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,option_validate_message,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,owner_id,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,project_category,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,project_type,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,registry_sha,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,registry_version,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,schema_version,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,scoring_summary_after_questions,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,scoring_summary_after_survey,boolean,,
model.qualtrics_source.stg_qualtrics__survey_tmp,scoring_summary_category,integer,,
model.qualtrics_source.stg_qualtrics__survey_tmp,survey_name,text,,
model.qualtrics_source.stg_qualtrics__survey_tmp,survey_status,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,survey_id,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__question_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__question_tmp,data_export_tag,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,data_visibility_hidden,boolean,,
model.qualtrics_source.stg_qualtrics__question_tmp,data_visibility_private,boolean,,
model.qualtrics_source.stg_qualtrics__question_tmp,next_answer_id,integer,,
model.qualtrics_source.stg_qualtrics__question_tmp,next_choice_id,integer,,
model.qualtrics_source.stg_qualtrics__question_tmp,question_description,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,question_description_option,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,question_text,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,question_text_unsafe,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,question_type,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,selector,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,sub_selector,text,,
model.qualtrics_source.stg_qualtrics__question_tmp,validation_setting_force_response,integer,,
model.qualtrics_source.stg_qualtrics__question_tmp,validation_setting_force_response_type,integer,,
model.qualtrics_source.stg_qualtrics__question_tmp,validation_setting_type,text,,
model.qualtrics_source.stg_qualtrics__sub_question_tmp,key,integer,,
model.qualtrics_source.stg_qualtrics__sub_question_tmp,question_id,text,,
model.qualtrics_source.stg_qualtrics__sub_question_tmp,survey_id,text,,
model.qualtrics_source.stg_qualtrics__sub_question_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__sub_question_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__sub_question_tmp,choice_data_export_tag,integer,,
model.qualtrics_source.stg_qualtrics__sub_question_tmp,text,text,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,id,integer,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,survey_id,text,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,creation_date,text,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,description,text,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,published,boolean,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,user_id,text,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,version_number,integer,,
model.qualtrics_source.stg_qualtrics__survey_version_tmp,was_published,boolean,,
model.qualtrics_source.stg_qualtrics__question_option_tmp,key,integer,,
model.qualtrics_source.stg_qualtrics__question_option_tmp,question_id,text,,
model.qualtrics_source.stg_qualtrics__question_option_tmp,survey_id,text,,
model.qualtrics_source.stg_qualtrics__question_option_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__question_option_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__question_option_tmp,recode_value,integer,,
model.qualtrics_source.stg_qualtrics__question_option_tmp,text,text,,
model.qualtrics_source.stg_qualtrics__user_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__user_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__user_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__user_tmp,account_creation_date,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__user_tmp,account_expiration_date,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__user_tmp,account_status,text,,
model.qualtrics_source.stg_qualtrics__user_tmp,division_id,integer,,
model.qualtrics_source.stg_qualtrics__user_tmp,email,text,,
model.qualtrics_source.stg_qualtrics__user_tmp,first_name,text,,
model.qualtrics_source.stg_qualtrics__user_tmp,language,integer,,
model.qualtrics_source.stg_qualtrics__user_tmp,last_login_date,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__user_tmp,last_name,text,,
model.qualtrics_source.stg_qualtrics__user_tmp,organization_id,integer,,
model.qualtrics_source.stg_qualtrics__user_tmp,password_expiration_date,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__user_tmp,password_last_changed_date,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__user_tmp,response_count_auditable,integer,,
model.qualtrics_source.stg_qualtrics__user_tmp,response_count_deleted,integer,,
model.qualtrics_source.stg_qualtrics__user_tmp,response_count_generated,integer,,
model.qualtrics_source.stg_qualtrics__user_tmp,time_zone,integer,,
model.qualtrics_source.stg_qualtrics__user_tmp,unsubscribed,integer,,
model.qualtrics_source.stg_qualtrics__user_tmp,user_type,text,,
model.qualtrics_source.stg_qualtrics__user_tmp,username,text,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,contact_lookup_id,text,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,contact_id,text,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,directory_id,text,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,mailing_list_id,text,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,name,text,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,owner_id,text,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,unsubscribe_date,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__contact_mailing_list_membership_tmp,unsubscribed,boolean,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,directory_id,text,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,creation_date,text,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,directory_unsubscribe_date,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,directory_unsubscribed,boolean,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,email,text,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,email_domain,text,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,embedded_data_last_active_time,integer,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,embedded_data_last_response_date,integer,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,embedded_data_login_date,integer,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,ext_ref,integer,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,first_name,text,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,language,integer,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,last_modified,text,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,last_name,text,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,phone,character varying,,
model.qualtrics_source.stg_qualtrics__directory_contact_tmp,write_blanks,integer,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,_fivetran_id,text,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,loop_id,integer,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,question,text,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,question_id,text,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,question_option_key,integer,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,response_id,text,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,sub_question_key,integer,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,sub_question_text,integer,,
model.qualtrics_source.stg_qualtrics__question_response_tmp,value,integer,,
model.qualtrics_source.stg_qualtrics__survey_embedded_data_tmp,import_id,text,,
model.qualtrics_source.stg_qualtrics__survey_embedded_data_tmp,key,text,,
model.qualtrics_source.stg_qualtrics__survey_embedded_data_tmp,response_id,text,,
model.qualtrics_source.stg_qualtrics__survey_embedded_data_tmp,value,integer,,
model.qualtrics_source.stg_qualtrics__survey_embedded_data_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__directory_mailing_list_tmp,directory_id,text,,
model.qualtrics_source.stg_qualtrics__directory_mailing_list_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__directory_mailing_list_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__directory_mailing_list_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__directory_mailing_list_tmp,creation_date,text,,
model.qualtrics_source.stg_qualtrics__directory_mailing_list_tmp,last_modified_date,text,,
model.qualtrics_source.stg_qualtrics__directory_mailing_list_tmp,name,text,,
model.qualtrics_source.stg_qualtrics__directory_mailing_list_tmp,owner_id,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,distribution_channel,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,duration_in_seconds,integer,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,end_date,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,finished,integer,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,ip_address,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,last_modified_date,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,location_latitude,integer,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,location_longitude,integer,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,progress,integer,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,recipient_email,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,recipient_first_name,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,recipient_last_name,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,recorded_date,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,start_date,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,status,integer,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,survey_id,text,,
model.qualtrics_source.stg_qualtrics__survey_response_tmp,user_language,text,,
model.qualtrics_source.stg_qualtrics__directory_tmp,id,text,,
model.qualtrics_source.stg_qualtrics__directory_tmp,_fivetran_deleted,boolean,,
model.qualtrics_source.stg_qualtrics__directory_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__directory_tmp,deduplication_criteria_email,boolean,,
model.qualtrics_source.stg_qualtrics__directory_tmp,deduplication_criteria_external_data_reference,boolean,,
model.qualtrics_source.stg_qualtrics__directory_tmp,deduplication_criteria_first_name,boolean,,
model.qualtrics_source.stg_qualtrics__directory_tmp,deduplication_criteria_last_name,boolean,,
model.qualtrics_source.stg_qualtrics__directory_tmp,deduplication_criteria_phone,boolean,,
model.qualtrics_source.stg_qualtrics__directory_tmp,is_default,boolean,,
model.qualtrics_source.stg_qualtrics__directory_tmp,name,text,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,contact_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,distribution_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,_fivetran_synced,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,contact_frequency_rule_id,integer,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,contact_lookup_id,text,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,opened_at,text,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,response_completed_at,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,response_id,integer,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,response_started_at,timestamp without time zone,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,sent_at,text,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,status,text,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,survey_link,text,,
model.qualtrics_source.stg_qualtrics__distribution_contact_tmp,survey_session_id,integer,,
