model_name,column_name,column_type,comment,index
model.sap_source.stg_sap__pa0008,ANZ28,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ29,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ30,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ31,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ32,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ33,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ34,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ35,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ36,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ37,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ38,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ39,NUMBER,,
model.sap_source.stg_sap__pa0008,ANZ40,NUMBER,,
model.sap_source.stg_sap__pa0008,BET01,NUMBER,,
model.sap_source.stg_sap__pa0008,BET02,NUMBER,,
model.sap_source.stg_sap__pa0008,BET03,NUMBER,,
model.sap_source.stg_sap__pa0008,BET04,NUMBER,,
model.sap_source.stg_sap__pa0008,BET05,NUMBER,,
model.sap_source.stg_sap__pa0008,BET06,NUMBER,,
model.sap_source.stg_sap__pa0008,BET07,NUMBER,,
model.sap_source.stg_sap__pa0008,BET08,NUMBER,,
model.sap_source.stg_sap__pa0008,BET09,NUMBER,,
model.sap_source.stg_sap__pa0008,BET10,NUMBER,,
model.sap_source.stg_sap__pa0008,BET11,NUMBER,,
model.sap_source.stg_sap__pa0008,BET12,NUMBER,,
model.sap_source.stg_sap__pa0008,BET13,NUMBER,,
model.sap_source.stg_sap__pa0008,BET14,NUMBER,,
model.sap_source.stg_sap__pa0008,BET15,NUMBER,,
model.sap_source.stg_sap__pa0008,BET16,NUMBER,,
model.sap_source.stg_sap__pa0008,BET17,NUMBER,,
model.sap_source.stg_sap__pa0008,BET18,NUMBER,,
model.sap_source.stg_sap__pa0008,BET19,NUMBER,,
model.sap_source.stg_sap__pa0008,BET20,NUMBER,,
model.sap_source.stg_sap__pa0008,BET21,NUMBER,,
model.sap_source.stg_sap__pa0008,BET22,NUMBER,,
model.sap_source.stg_sap__pa0008,BET23,NUMBER,,
model.sap_source.stg_sap__pa0008,BET24,NUMBER,,
model.sap_source.stg_sap__pa0008,BET25,NUMBER,,
model.sap_source.stg_sap__pa0008,BET26,NUMBER,,
model.sap_source.stg_sap__pa0008,BET27,NUMBER,,
model.sap_source.stg_sap__pa0008,BET28,NUMBER,,
model.sap_source.stg_sap__pa0008,BET29,NUMBER,,
model.sap_source.stg_sap__pa0008,BET30,NUMBER,,
model.sap_source.stg_sap__pa0008,BET31,NUMBER,,
model.sap_source.stg_sap__pa0008,BET32,NUMBER,,
model.sap_source.stg_sap__pa0008,BET33,NUMBER,,
model.sap_source.stg_sap__pa0008,BET34,NUMBER,,
model.sap_source.stg_sap__pa0008,BET35,NUMBER,,
model.sap_source.stg_sap__pa0008,BET36,NUMBER,,
model.sap_source.stg_sap__pa0008,BET37,NUMBER,,
model.sap_source.stg_sap__pa0008,BET38,NUMBER,,
model.sap_source.stg_sap__pa0008,BET39,NUMBER,,
model.sap_source.stg_sap__pa0008,BET40,NUMBER,,
model.sap_source.stg_sap__pa0008,BSGRD,NUMBER,,
model.sap_source.stg_sap__pa0008,CPIND,TEXT,,
model.sap_source.stg_sap__pa0008,DIVGV,NUMBER,,
model.sap_source.stg_sap__pa0008,EIN01,TEXT,,
model.sap_source.stg_sap__pa0008,EIN02,TEXT,,
model.sap_source.stg_sap__pa0008,EIN03,TEXT,,
model.sap_source.stg_sap__pa0008,EIN04,TEXT,,
model.sap_source.stg_sap__pa0008,EIN05,TEXT,,
model.sap_source.stg_sap__pa0008,EIN06,TEXT,,
model.sap_source.stg_sap__pa0008,EIN07,TEXT,,
model.sap_source.stg_sap__pa0008,EIN08,TEXT,,
model.sap_source.stg_sap__pa0008,EIN09,TEXT,,
model.sap_source.stg_sap__pa0008,EIN10,TEXT,,
model.sap_source.stg_sap__pa0008,EIN11,TEXT,,
model.sap_source.stg_sap__pa0008,EIN12,TEXT,,
model.sap_source.stg_sap__pa0008,EIN13,TEXT,,
model.sap_source.stg_sap__pa0008,EIN14,TEXT,,
model.sap_source.stg_sap__pa0008,EIN15,TEXT,,
model.sap_source.stg_sap__pa0008,EIN16,TEXT,,
model.sap_source.stg_sap__pa0008,EIN17,TEXT,,
model.sap_source.stg_sap__pa0008,EIN18,TEXT,,
model.sap_source.stg_sap__pa0008,EIN19,TEXT,,
model.sap_source.stg_sap__pa0008,EIN20,TEXT,,
model.sap_source.stg_sap__pa0008,EIN21,TEXT,,
model.sap_source.stg_sap__pa0008,EIN22,TEXT,,
model.sap_source.stg_sap__pa0008,EIN23,TEXT,,
model.sap_source.stg_sap__pa0008,EIN24,TEXT,,
model.sap_source.stg_sap__pa0008,EIN25,TEXT,,
model.sap_source.stg_sap__pa0008,EIN26,TEXT,,
model.sap_source.stg_sap__pa0008,EIN27,TEXT,,
model.sap_source.stg_sap__pa0008,EIN28,TEXT,,
model.sap_source.stg_sap__pa0008,EIN29,TEXT,,
model.sap_source.stg_sap__pa0008,EIN30,TEXT,,
model.sap_source.stg_sap__pa0008,EIN31,TEXT,,
model.sap_source.stg_sap__pa0008,EIN32,TEXT,,
model.sap_source.stg_sap__pa0008,EIN33,TEXT,,
model.sap_source.stg_sap__pa0008,EIN34,TEXT,,
model.sap_source.stg_sap__pa0008,EIN35,TEXT,,
model.sap_source.stg_sap__pa0008,EIN36,TEXT,,
model.sap_source.stg_sap__pa0008,EIN37,TEXT,,
model.sap_source.stg_sap__pa0008,EIN38,TEXT,,
model.sap_source.stg_sap__pa0008,EIN39,TEXT,,
model.sap_source.stg_sap__pa0008,EIN40,TEXT,,
model.sap_source.stg_sap__pa0008,FALGK,TEXT,,
model.sap_source.stg_sap__pa0008,FALGR,TEXT,,
model.sap_source.stg_sap__pa0008,FLAG1,TEXT,,
model.sap_source.stg_sap__pa0008,FLAG2,TEXT,,
model.sap_source.stg_sap__pa0008,FLAG3,TEXT,,
model.sap_source.stg_sap__pa0008,FLAG4,TEXT,,
model.sap_source.stg_sap__pa0008,FLAGA,TEXT,,
model.sap_source.stg_sap__pa0008,GRPVL,TEXT,,
model.sap_source.stg_sap__pa0008,HISTO,TEXT,,
model.sap_source.stg_sap__pa0008,IND01,TEXT,,
model.sap_source.stg_sap__pa0008,IND02,TEXT,,
model.sap_source.stg_sap__pa0008,IND03,TEXT,,
model.sap_source.stg_sap__pa0008,IND04,TEXT,,
model.sap_source.stg_sap__pa0008,IND05,TEXT,,
model.sap_source.stg_sap__pa0008,IND06,TEXT,,
model.sap_source.stg_sap__pa0008,IND07,TEXT,,
model.sap_source.stg_sap__pa0008,IND08,TEXT,,
model.sap_source.stg_sap__pa0008,IND09,TEXT,,
model.sap_source.stg_sap__pa0008,IND10,TEXT,,
model.sap_source.stg_sap__pa0008,IND11,TEXT,,
model.sap_source.stg_sap__pa0008,IND12,TEXT,,
model.sap_source.stg_sap__pa0008,IND13,TEXT,,
model.sap_source.stg_sap__pa0008,IND14,TEXT,,
model.sap_source.stg_sap__pa0008,IND15,TEXT,,
model.sap_source.stg_sap__pa0008,IND16,TEXT,,
model.sap_source.stg_sap__pa0008,IND17,TEXT,,
model.sap_source.stg_sap__pa0008,IND18,TEXT,,
model.sap_source.stg_sap__pa0008,IND19,TEXT,,
model.sap_source.stg_sap__pa0008,IND20,TEXT,,
model.sap_source.stg_sap__pa0008,IND21,TEXT,,
model.sap_source.stg_sap__pa0008,IND22,TEXT,,
model.sap_source.stg_sap__pa0008,IND23,TEXT,,
model.sap_source.stg_sap__pa0008,IND24,TEXT,,
model.sap_source.stg_sap__pa0008,IND25,TEXT,,
model.sap_source.stg_sap__pa0008,IND26,TEXT,,
model.sap_source.stg_sap__pa0008,IND27,TEXT,,
model.sap_source.stg_sap__pa0008,IND28,TEXT,,
model.sap_source.stg_sap__pa0008,IND29,TEXT,,
model.sap_source.stg_sap__pa0008,IND30,TEXT,,
model.sap_source.stg_sap__pa0008,IND31,TEXT,,
model.sap_source.stg_sap__pa0008,IND32,TEXT,,
model.sap_source.stg_sap__pa0008,IND33,TEXT,,
model.sap_source.stg_sap__pa0008,IND34,TEXT,,
model.sap_source.stg_sap__pa0008,IND35,TEXT,,
model.sap_source.stg_sap__pa0008,IND36,TEXT,,
model.sap_source.stg_sap__pa0008,IND37,TEXT,,
model.sap_source.stg_sap__pa0008,IND38,TEXT,,
model.sap_source.stg_sap__pa0008,IND39,TEXT,,
model.sap_source.stg_sap__pa0008,IND40,TEXT,,
model.sap_source.stg_sap__pa0008,ITBLD,TEXT,,
model.sap_source.stg_sap__pa0008,ITXEX,TEXT,,
model.sap_source.stg_sap__pa0008,LGA01,TEXT,,
model.sap_source.stg_sap__pa0008,LGA02,TEXT,,
model.sap_source.stg_sap__pa0008,LGA03,TEXT,,
model.sap_source.stg_sap__pa0008,LGA04,TEXT,,
model.sap_source.stg_sap__pa0008,LGA05,TEXT,,
model.sap_source.stg_sap__pa0008,LGA06,TEXT,,
model.sap_source.stg_sap__pa0008,LGA07,TEXT,,
model.sap_source.stg_sap__pa0008,LGA08,TEXT,,
model.sap_source.stg_sap__pa0008,LGA09,TEXT,,
model.sap_source.stg_sap__pa0008,LGA10,TEXT,,
model.sap_source.stg_sap__pa0008,LGA11,TEXT,,
model.sap_source.stg_sap__pa0008,LGA12,TEXT,,
model.sap_source.stg_sap__pa0008,LGA13,TEXT,,
model.sap_source.stg_sap__pa0008,LGA14,TEXT,,
model.sap_source.stg_sap__pa0008,LGA15,TEXT,,
model.sap_source.stg_sap__pa0008,LGA16,TEXT,,
model.sap_source.stg_sap__pa0008,LGA17,TEXT,,
model.sap_source.stg_sap__pa0008,LGA18,TEXT,,
model.sap_source.stg_sap__pa0008,LGA19,TEXT,,
model.sap_source.stg_sap__pa0008,LGA20,TEXT,,
model.sap_source.stg_sap__pa0008,LGA21,TEXT,,
model.sap_source.stg_sap__pa0008,LGA22,TEXT,,
model.sap_source.stg_sap__pa0008,LGA23,TEXT,,
model.sap_source.stg_sap__pa0008,LGA24,TEXT,,
model.sap_source.stg_sap__pa0008,LGA25,TEXT,,
model.sap_source.stg_sap__pa0008,LGA26,TEXT,,
model.sap_source.stg_sap__pa0008,LGA27,TEXT,,
model.sap_source.stg_sap__pa0008,LGA28,TEXT,,
model.sap_source.stg_sap__pa0008,LGA29,TEXT,,
model.sap_source.stg_sap__pa0008,LGA30,TEXT,,
model.sap_source.stg_sap__pa0008,LGA31,TEXT,,
model.sap_source.stg_sap__pa0008,LGA32,TEXT,,
model.sap_source.stg_sap__pa0008,LGA33,TEXT,,
model.sap_source.stg_sap__pa0008,LGA34,TEXT,,
model.sap_source.stg_sap__pa0008,LGA35,TEXT,,
model.sap_source.stg_sap__pa0008,LGA36,TEXT,,
model.sap_source.stg_sap__pa0008,LGA37,TEXT,,
model.sap_source.stg_sap__pa0008,LGA38,TEXT,,
model.sap_source.stg_sap__pa0008,LGA39,TEXT,,
model.sap_source.stg_sap__pa0008,LGA40,TEXT,,
model.sap_source.stg_sap__pa0008,OPK01,TEXT,,
model.sap_source.stg_sap__pa0008,OPK02,TEXT,,
model.sap_source.stg_sap__pa0008,OPK03,TEXT,,
model.sap_source.stg_sap__pa0008,OPK04,TEXT,,
model.sap_source.stg_sap__pa0008,OPK05,TEXT,,
model.sap_source.stg_sap__pa0008,OPK06,TEXT,,
model.sap_source.stg_sap__pa0008,OPK07,TEXT,,
model.sap_source.stg_sap__pa0008,OPK08,TEXT,,
model.sap_source.stg_sap__pa0008,OPK09,TEXT,,
model.sap_source.stg_sap__pa0008,OPK10,TEXT,,
model.sap_source.stg_sap__pa0008,OPK11,TEXT,,
model.sap_source.stg_sap__pa0008,OPK12,TEXT,,
model.sap_source.stg_sap__pa0008,OPK13,TEXT,,
model.sap_source.stg_sap__pa0008,OPK14,TEXT,,
model.sap_source.stg_sap__pa0008,OPK15,TEXT,,
model.sap_source.stg_sap__pa0008,OPK16,TEXT,,
model.sap_source.stg_sap__pa0008,OPK17,TEXT,,
model.sap_source.stg_sap__pa0008,OPK18,TEXT,,
model.sap_source.stg_sap__pa0008,OPK19,TEXT,,
model.sap_source.stg_sap__pa0008,OPK20,TEXT,,
model.sap_source.stg_sap__pa0008,OPK21,TEXT,,
model.sap_source.stg_sap__pa0008,OPK22,TEXT,,
model.sap_source.stg_sap__pa0008,OPK23,TEXT,,
model.sap_source.stg_sap__pa0008,OPK24,TEXT,,
model.sap_source.stg_sap__pa0008,OPK25,TEXT,,
model.sap_source.stg_sap__pa0008,OPK26,TEXT,,
model.sap_source.stg_sap__pa0008,OPK27,TEXT,,
model.sap_source.stg_sap__pa0008,OPK28,TEXT,,
model.sap_source.stg_sap__pa0008,OPK29,TEXT,,
model.sap_source.stg_sap__pa0008,OPK30,TEXT,,
model.sap_source.stg_sap__pa0008,OPK31,TEXT,,
model.sap_source.stg_sap__pa0008,OPK32,TEXT,,
model.sap_source.stg_sap__pa0008,OPK33,TEXT,,
model.sap_source.stg_sap__pa0008,OPK34,TEXT,,
model.sap_source.stg_sap__pa0008,OPK35,TEXT,,
model.sap_source.stg_sap__pa0008,OPK36,TEXT,,
model.sap_source.stg_sap__pa0008,OPK37,TEXT,,
model.sap_source.stg_sap__pa0008,OPK38,TEXT,,
model.sap_source.stg_sap__pa0008,OPK39,TEXT,,
model.sap_source.stg_sap__pa0008,OPK40,TEXT,,
model.sap_source.stg_sap__pa0008,ORDEX,TEXT,,
model.sap_source.stg_sap__pa0008,ORZST,TEXT,,
model.sap_source.stg_sap__pa0008,PARTN,TEXT,,
model.sap_source.stg_sap__pa0008,PREAS,TEXT,,
model.sap_source.stg_sap__pa0008,REFEX,TEXT,,
model.sap_source.stg_sap__pa0008,RESE1,TEXT,,
model.sap_source.stg_sap__pa0008,RESE2,TEXT,,
model.sap_source.stg_sap__pa0008,STVOR,TEXT,,
model.sap_source.stg_sap__pa0008,TRFAR,TEXT,,
model.sap_source.stg_sap__pa0008,TRFGB,TEXT,,
model.sap_source.stg_sap__pa0008,TRFGR,TEXT,,
model.sap_source.stg_sap__pa0008,TRFST,TEXT,,
model.sap_source.stg_sap__pa0008,UNAME,TEXT,,
model.sap_source.stg_sap__pa0008,VGLGB,TEXT,,
model.sap_source.stg_sap__pa0008,VGLGR,TEXT,,
model.sap_source.stg_sap__pa0008,VGLST,TEXT,,
model.sap_source.stg_sap__pa0008,VGLSV,TEXT,,
model.sap_source.stg_sap__pa0008,VGLTA,TEXT,,
model.sap_source.stg_sap__pa0008,WAERS,TEXT,,
model.sap_source.stg_sap__ska1,mandt,,Client,
model.sap_source.stg_sap__ska1,ktopl,,Chart of accounts,
model.sap_source.stg_sap__ska1,saknr,,G/L account number,
model.sap_source.stg_sap__ska1,bilkt,,Group account number,
model.sap_source.stg_sap__ska1,gvtyp,,P&L statement account type,
model.sap_source.stg_sap__ska1,vbund,,Company id of tradiing partner,
model.sap_source.stg_sap__ska1,xbilk,,Indicator (account is a balance sheet account?),
model.sap_source.stg_sap__ska1,sakan,,"G/L account number, significant length",
model.sap_source.stg_sap__ska1,erdat,,Date on which the record was created,
model.sap_source.stg_sap__ska1,ernam,,Name of person who created the object,
model.sap_source.stg_sap__ska1,ktoks,,G/L account group,
model.sap_source.stg_sap__ska1,xloev,,Indicator (account marked for deletion?),
model.sap_source.stg_sap__ska1,xspea,,Indicator (account is blocked for creation?),
model.sap_source.stg_sap__ska1,xspeb,,Indicator (Is account blocked for posting?),
model.sap_source.stg_sap__ska1,xspep,,Indicator (Account blocked for planning?),
model.sap_source.stg_sap__ska1,func_area,,Functional area,
model.sap_source.stg_sap__ska1,mustr,,Number of the sample account,
model.sap_source.stg_sap__ska1,MANDT,NUMBER,,
model.sap_source.stg_sap__ska1,KTOPL,TEXT,,
model.sap_source.stg_sap__ska1,SAKNR,NUMBER,,
model.sap_source.stg_sap__ska1,BILKT,NUMBER,,
model.sap_source.stg_sap__ska1,GVTYP,NUMBER,,
model.sap_source.stg_sap__ska1,VBUND,NUMBER,,
model.sap_source.stg_sap__ska1,XBILK,TEXT,,
model.sap_source.stg_sap__ska1,SAKAN,NUMBER,,
model.sap_source.stg_sap__ska1,ERDAT,NUMBER,,
model.sap_source.stg_sap__ska1,ERNAM,TEXT,,
model.sap_source.stg_sap__ska1,KTOKS,TEXT,,
model.sap_source.stg_sap__ska1,XLOEV,NUMBER,,
model.sap_source.stg_sap__ska1,XSPEA,NUMBER,,
model.sap_source.stg_sap__ska1,XSPEB,NUMBER,,
model.sap_source.stg_sap__ska1,XSPEP,NUMBER,,
model.sap_source.stg_sap__ska1,FUNC_AREA,NUMBER,,
model.sap_source.stg_sap__ska1,MUSTR,NUMBER,,
model.sap_source.stg_sap__ska1,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__ska1,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__ska1,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__faglflext,drcrk,,Debit/credit indicator,
model.sap_source.stg_sap__faglflext,objnr00,,Object number for table group,
model.sap_source.stg_sap__faglflext,objnr01,,Object number for table group,
model.sap_source.stg_sap__faglflext,objnr02,,Object number for table group,
model.sap_source.stg_sap__faglflext,objnr03,,Object number for table group,
model.sap_source.stg_sap__faglflext,objnr04,,Object number for table group,
model.sap_source.stg_sap__faglflext,objnr05,,Object number for table group,
model.sap_source.stg_sap__faglflext,objnr06,,Object number for table group,
model.sap_source.stg_sap__faglflext,objnr07,,Object number for table group,
model.sap_source.stg_sap__faglflext,objnr08,,Object number for table group,
model.sap_source.stg_sap__faglflext,rclnt,,Client,
model.sap_source.stg_sap__faglflext,rpmax,,Period,
model.sap_source.stg_sap__faglflext,ryear,,Fiscal year,
model.sap_source.stg_sap__faglflext,activ,,FI-SL business transaction,
model.sap_source.stg_sap__faglflext,rmvct,,Transaction type,
model.sap_source.stg_sap__faglflext,rtcur,,Currency key,
model.sap_source.stg_sap__faglflext,runit,,Base unit of measure,
model.sap_source.stg_sap__faglflext,awtyp,,Reference transaction,
model.sap_source.stg_sap__faglflext,rldnr,,Ledger in general ledger accounting,
model.sap_source.stg_sap__faglflext,rrcty,,Record type,
model.sap_source.stg_sap__faglflext,rvers,,Version,
model.sap_source.stg_sap__faglflext,logsys,,Logical system,
model.sap_source.stg_sap__faglflext,racct,,Account number,
model.sap_source.stg_sap__faglflext,cost_elem,,Cost element,
model.sap_source.stg_sap__faglflext,rbukrs,,Company code,
model.sap_source.stg_sap__faglflext,rcntr,,Cost center,
model.sap_source.stg_sap__faglflext,prctr,,Profit center,
model.sap_source.stg_sap__faglflext,rfarea,,Functional area,
model.sap_source.stg_sap__faglflext,rbusa,,Business area,
model.sap_source.stg_sap__faglflext,kokrs,,Controlling area,
model.sap_source.stg_sap__faglflext,segment,,Segment for segmental reporting,
model.sap_source.stg_sap__faglflext,zzspreg,,Special region,
model.sap_source.stg_sap__faglflext,scntr,,"",
model.sap_source.stg_sap__faglflext,pprctr,,Partner profit center,
model.sap_source.stg_sap__faglflext,sfarea,,Partner functional area,
model.sap_source.stg_sap__faglflext,sbusa,,Trading partner's business area,
model.sap_source.stg_sap__faglflext,rassc,,Company id of trading partner,
model.sap_source.stg_sap__faglflext,psegment,,Partner segment for segmental reporting,
model.sap_source.stg_sap__faglflext,hslvt,,Balance carried forward in local currency,
model.sap_source.stg_sap__faglflext,hsl01,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl02,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl03,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl04,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl05,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl06,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl07,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl08,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl09,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl10,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl11,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl12,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl13,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl14,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl15,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,hsl16,,Total of transactions of the period in local currency,
model.sap_source.stg_sap__faglflext,tslvt,,Balance carried forward in transaction currency,
model.sap_source.stg_sap__faglflext,tsl01,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl02,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl03,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl04,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl05,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl06,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl07,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl08,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl09,,Total of transactions of the period in transaction currency,
model.sap_source.stg_sap__faglflext,tsl10,,Total of transactions of the period in transaction currency,
